Date,Close,Next Day Close,Rendement
2020-03-23,130.99864196777344,149.1322479248047,0.13842590796851345
2020-03-24,149.1322479248047,156.1290283203125,0.04691661590882558
2020-03-25,156.1290283203125,162.9810333251953,0.04388681002244706
2020-03-26,162.9810333251953,155.9166717529297,-0.043344685133822516
2020-03-27,155.9166717529297,159.78659057617188,0.024820429911270675
2020-03-30,159.78659057617188,155.49209594726562,-0.026876439464793643
2020-03-31,155.49209594726562,147.76185607910156,-0.049714680486304175
2020-04-01,147.76185607910156,151.8923797607422,0.027953923910034168
2020-04-02,151.8923797607422,146.54586791992188,-0.0351993421213232
2020-04-03,146.54586791992188,163.5214385986328,0.11583793470032892
2020-04-06,163.5214385986328,162.7011260986328,-0.0050165440509209085
2020-04-07,162.7011260986328,168.82936096191406,0.037665595870345646
2020-04-08,168.82936096191406,167.6230010986328,-0.007145438781548138
2020-04-09,167.6230010986328,163.08717346191406,-0.027059697099980785
2020-04-13,163.08717346191406,168.52047729492188,0.03331533509149116
2020-04-14,168.52047729492188,160.1630096435547,-0.049593187638206554
2020-04-15,160.1630096435547,156.74668884277344,-0.021330273503128633
2020-04-16,156.74668884277344,163.617919921875,0.04383653096489859
2020-04-17,163.617919921875,158.48379516601562,-0.03137874358939925
2020-04-20,158.48379516601562,154.92266845703125,-0.022469973698282582
2020-04-21,154.92266845703125,160.77099609375,0.037749980005933215
2020-04-22,160.77099609375,160.5683135986328,-0.0012606906720848937
2020-04-23,160.5683135986328,161.47552490234375,0.005650002066900092
2020-04-24,161.47552490234375,165.76039123535156,0.026535701528756075
2020-04-27,165.76039123535156,165.26820373535156,-0.0029692708633944852
2020-04-28,165.26820373535156,175.44004821777344,0.0615474982635518
2020-04-29,175.44004821777344,172.47731018066406,-0.016887467070413324
2020-04-30,172.47731018066406,169.4373321533203,-0.017625379385610068
2020-05-01,169.4373321533203,169.99708557128906,0.00330360146052253
2020-05-04,169.99708557128906,172.20706176757812,0.013000082847669167
2020-05-05,172.20706176757812,172.53518676757812,0.00190540966573635
2020-05-06,172.53518676757812,176.3376007080078,0.022038483927060707
2020-05-07,176.3376007080078,178.62474060058594,0.012970233707360756
2020-05-08,178.62474060058594,177.1482391357422,-0.008265940428405059
2020-05-11,177.1482391357422,173.20106506347656,-0.022281757309713084
2020-05-12,173.20106506347656,171.19041442871094,-0.01160876599707248
2020-05-13,171.19041442871094,174.8734588623047,0.021514314606250837
2020-05-14,174.8734588623047,177.377197265625,0.014317429412154279
2020-05-15,177.377197265625,185.00437927246094,0.04299978872376768
2020-05-18,185.00437927246094,183.0516815185547,-0.010554873141843087
2020-05-19,183.0516815185547,187.4017333984375,0.023764064027141305
2020-05-20,187.4017333984375,184.26966857910156,-0.01671310484987249
2020-05-21,184.26966857910156,184.5016632080078,0.0012589952035793753
2020-05-22,184.5016632080078,186.78305053710938,0.012365131508486829
2020-05-26,186.78305053710938,186.3963623046875,-0.002070253330320511
2020-05-27,186.3963623046875,187.78839111328125,0.0074681114555138674
2020-05-28,187.78839111328125,188.7357635498047,0.005044893515020029
2020-05-29,188.7357635498047,187.8754119873047,-0.004558497797758216
2020-06-01,187.8754119873047,189.8184356689453,0.010342086072295193
2020-06-02,189.8184356689453,190.31138610839844,0.002596957654381158
2020-06-03,190.31138610839844,187.1890106201172,-0.016406666737757838
2020-06-04,187.1890106201172,192.9601593017578,0.030830595570338466
2020-06-05,192.9601593017578,192.95050048828125,-5.005599866580599e-05
2020-06-08,192.95050048828125,192.4477996826172,-0.0026053355881012277
2020-06-09,192.4477996826172,193.8011474609375,0.007032285017299439
2020-06-10,193.8011474609375,182.58763122558594,-0.05786093829816852
2020-06-11,182.58763122558594,185.85504150390625,0.017895025289437302
2020-06-12,185.85504150390625,185.3716583251953,-0.0026008612669287095
2020-06-15,185.3716583251953,186.454345703125,0.005840630588902333
2020-06-16,186.454345703125,187.11170959472656,0.003525602415554453
2020-06-17,187.11170959472656,187.45005798339844,0.0018082694525356996
2020-06-18,187.45005798339844,185.79698181152344,-0.008818755190896794
2020-06-19,185.79698181152344,188.46507263183594,0.014360248451285772
2020-06-22,188.46507263183594,191.37478637695312,0.01543900789936433
2020-06-23,191.37478637695312,185.0333709716797,-0.03313610703545178
2020-06-24,185.0333709716797,187.5177001953125,0.013426384714209481
2020-06-25,187.5177001953125,182.96463012695312,-0.024280748236657348
2020-06-26,182.96463012695312,185.00437927246094,0.01114832491991757
2020-06-29,185.00437927246094,186.7346954345703,0.009352838937726397
2020-06-30,186.7346954345703,187.3243865966797,0.003157908929227327
2020-07-01,187.3243865966797,189.1514129638672,0.009753275589905942
2020-07-02,189.1514129638672,191.17178344726562,0.010681233894797183
2020-07-06,191.17178344726562,187.73040771484375,-0.01800148364139299
2020-07-07,187.73040771484375,188.57147216796875,0.00448017166405215
2020-07-08,188.57147216796875,185.80670166015625,-0.014661658394170034
2020-07-09,185.80670166015625,186.1353302001953,0.0017686581651943315
2020-07-10,186.1353302001953,182.72299194335938,-0.018332566166594184
2020-07-13,182.72299194335938,186.889404296875,0.022801795817830813
2020-07-14,186.889404296875,190.00210571289062,0.01665531241712922
2020-07-15,190.00210571289062,187.05372619628906,-0.015517614952419607
2020-07-16,187.05372619628906,188.59072875976562,0.008216904280557737
2020-07-17,188.59072875976562,191.858154296875,0.017325483381908723
2020-07-20,191.858154296875,189.93443298339844,-0.01002678942954835
2020-07-21,189.93443298339844,192.2351531982422,0.01211323391290956
2020-07-22,192.2351531982422,190.852783203125,-0.007191036457788866
2020-07-23,190.852783203125,188.6487274169922,-0.011548460279916545
2020-07-24,188.6487274169922,190.35012817382812,0.009018882767627337
2020-07-27,190.35012817382812,190.18577575683594,-0.000863421625028277
2020-07-28,190.18577575683594,191.9644775390625,0.009352443815255356
2020-07-29,191.9644775390625,187.5950469970703,-0.022761661938746246
2020-07-30,187.5950469970703,184.05699157714844,-0.01886006841095932
2020-07-31,184.05699157714844,184.3373260498047,0.0015230851610369084
2020-08-03,184.3373260498047,185.884033203125,0.008390634639576032
2020-08-04,185.884033203125,189.567138671875,0.019813995883795368
2020-08-05,189.567138671875,192.14813232421875,0.013615195494464027
2020-08-06,192.14813232421875,189.8184356689453,-0.012124482434949995
2020-08-07,189.8184356689453,190.23411560058594,0.0021898817687318614
2020-08-10,190.23411560058594,191.1814727783203,0.004979954172486279
2020-08-11,191.1814727783203,192.11912536621094,0.004904515977747784
2020-08-12,192.11912536621094,191.2865753173828,-0.004333509468363165
2020-08-13,191.2865753173828,190.37648010253906,-0.004757757899809327
2020-08-14,190.37648010253906,193.0775909423828,0.014188259171452793
2020-08-17,193.0775909423828,192.6709747314453,-0.0021059730906775207
2020-08-18,192.6709747314453,194.5879364013672,0.009949405573900451
2020-08-19,194.5879364013672,197.6472625732422,0.015722075214183243
2020-08-20,197.6472625732422,197.62786865234375,-9.812390339203758e-05
2020-08-21,197.62786865234375,199.83531188964844,0.011169696118050548
2020-08-24,199.83531188964844,201.47140502929688,0.008187207376801897
2020-08-25,201.47140502929688,203.5626220703125,0.01037972133420885
2020-08-26,203.5626220703125,204.30809020996094,0.0036621071789444018
2020-08-27,204.30809020996094,208.8390350341797,0.022177021084003292
2020-08-28,208.8390350341797,205.237548828125,-0.017245273162008478
2020-08-31,205.237548828125,206.55419921875,0.006415251001304938
2020-09-01,206.55419921875,209.5845184326172,0.014670818726168553
2020-09-02,209.5845184326172,202.3040313720703,-0.034737714001941415
2020-09-03,202.3040313720703,198.1409912109375,-0.02057813743452447
2020-09-04,198.1409912109375,193.74562072753906,-0.022183044793185683
2020-09-08,193.74562072753906,197.56011962890625,0.019688181271108305
2020-09-09,197.56011962890625,195.12037658691406,-0.012349370138947888
2020-09-10,195.12037658691406,194.28778076171875,-0.004267088039492598
2020-09-11,194.28778076171875,198.45082092285156,0.021427184688668142
2020-09-14,198.45082092285156,198.84776306152344,0.0020002040647954166
2020-09-15,198.84776306152344,198.5960693359375,-0.0012657609103103843
2020-09-16,198.5960693359375,198.73155212402344,0.0006822027673506468
2020-09-17,198.73155212402344,196.15631103515625,-0.012958390659878928
2020-09-18,196.15631103515625,191.16065979003906,-0.025467705926738388
2020-09-21,191.16065979003906,194.171630859375,0.015750997473240737
2020-09-22,194.171630859375,189.14691162109375,-0.025877720736250623
2020-09-23,189.14691162109375,189.29214477539062,0.0007678325437732314
2020-09-24,189.29214477539062,190.96702575683594,0.00884812723440101
2020-09-25,190.96702575683594,193.93923950195312,0.015564015480357308
2020-09-28,193.93923950195312,193.0872802734375,-0.0043929182701938204
2020-09-29,193.0872802734375,193.6003875732422,0.0026573852978718157
2020-09-30,193.6003875732422,196.8727569580078,0.01690270058745432
2020-10-01,196.8727569580078,195.04298400878906,-0.009294190712273276
2020-10-02,195.04298400878906,197.05665588378906,0.010324246653800474
2020-10-05,197.05665588378906,194.06512451171875,-0.015181072461894
2020-10-06,194.06512451171875,196.02076721191406,0.01007724960945891
2020-10-07,196.02076721191406,196.51454162597656,0.0025189903145756516
